TTC RW Esch,151008,WTTV
TTC RW Oberlar,156016,WTTV
TTC Raguhn,11110,TTVSA
TTC Rahden,186036,WTTV
TTC Raiffeisen Cham,405005,ByTTV
TTC Ramershoven,154008,WTTV
TTC Ramsharde,70088,TTVSH
TTC Rangendingen,01044,TTVWH
TTC Rapid Luzern,SUI-00000005,Ausland
TTC Rauental,25032,SbTTV
TTC Rehlingen,328,STTB
TTC Reihen,924,BaTTV
TTC Reilingen,813,BaTTV
TTC Reipoltskirchen,186,PTTV
TTC Remels,4445800,TTVN
TTC Remlingen,103037,ByTTV
TTC Renchen,24043,SbTTV
TTC Rendswühren,71718,TTVSH
TTC Renfrizhausen-Mühlheim,09030,TTVWH
TTC Rettersheim,101072,ByTTV
TTC Retzelfembach,104073,ByTTV
TTC Retzen,184013,WTTV
TTC Reute,22046,SbTTV
TTC Reutti,15049,TTVWH
TTC Rheinbrohl,001288,TTVR
TTC Rheindahlen,143009,WTTV
TTC Rhön-Sprudel Fulda-Maberzell,21033,HeTTV
TTC Richelsdorf 1963,11029,HeTTV
TTC Riedböhringen,26021,SbTTV
TTC Riedelberg,187,PTTV
TTC Riedöschingen,26022,SbTTV
TTC Rieseberg-Scheppau,1101880,TTVN
TTC Ringsheim,24044,SbTTV
TTC Rio Star Muttenz,240241,Ausland
TTC Rittierode,1119000,TTVN
TTC Rodalben,190,PTTV
TTC Roggenbeuren,21024,SbTTV
TTC Rohrbach,191,PTTV
TTC Rommersheim,002304,TTVR
TTC Rommerz,21045,HeTTV
TTC Rondorf,151057,WTTV
TTC Rosenthal-Gemünden e.V.,15044,HeTTV
TTC Rot-Weiß Schleswig,71085,TTVSH
TTC Rot-Weiß Stiddien,1056220,TTVN
TTC Rot-Weiß Uetze,2194705,TTVN
TTC Rotation Leegebruch,1016,TTVB
TTC Roth,002569,TTVR
TTC Roth am Forst,205072,ByTTV
TTC Rottenburg a.d.L. e.V.,414070,ByTTV
TTC Rotthausen,176012,WTTV
TTC Rottweil,09032,TTVWH
TTC Roßbach 85,23048,HeTTV
TTC Rubenheim-Medelsheim,138,STTB
TTC Rugendorf e.V.,206073,ByTTV
TTC Ruhrstadt Herne,111048,WTTV
TTC Rödental,205071,ByTTV
TTC Rödingen-Höllen,158035,WTTV
TTC Rödinghausen,182009,WTTV
TTC Röhrigshof 1960,11032,HeTTV
TTC Rösberg,154025,WTTV
TTC SF Wanne-Eickel,111047,WTTV
TTC SG Selm,177012,WTTV
TTC SG Steele,145008,WTTV
TTC SW 45-50 Unna,112008,WTTV
TTC SW Düsseldorf,141014,WTTV
TTC SW Elsen,142018,WTTV
TTC SW Nievenheim,142012,WTTV
TTC SW Velbert,144004,WTTV
TTC Saarwellingen,337,STTB
TTC Sainscheid,002038,TTVR
TTC Salmünster 1950,23050,HeTTV
TTC Sand,199,PTTV
TTC Sand 1954,12059,HeTTV
TTC Schefflenz-Auerbach,625,BaTTV
TTC Scherer & Trier Michelau 1976 e.V.,205055,ByTTV
TTC Schiefbahn,147005,WTTV
TTC Schifferstadt,209,PTTV
TTC Schiltach,24048,SbTTV
TTC Schimborn,101080,ByTTV
TTC Schluchsee,26023,SbTTV
TTC Schmachtenberg,101081,ByTTV
TTC Schmeilsdorf 1968,205077,ByTTV
TTC Schmelz,429,STTB
TTC Schonach,26024,SbTTV
TTC Schonnebeck,145044,WTTV
TTC Schopfheim - fahrnau,23013,SbTTV
TTC Schuckenbaum,184001,WTTV
TTC Schutterwald,24049,SbTTV
TTC Schwalbe Bergneustadt,152010,WTTV
TTC Schwalmstadt 1972,14042,HeTTV
TTC Schwanheim,215,PTTV
TTC Schwarz-Gold St. Ilgen,333,BaTTV
TTC Schwarz-Rot Gifhorn,1060800,TTVN
TTC Schwarz-Rot Hilsbach,913,BaTTV
TTC Schwarz-Weiß Rudow,4748,BTTV
TTC Schwarzenholz,341,STTB
TTC Schwelm-Berghausen,114001,WTTV
TTC Schwenningen,09036,TTVWH
TTC Schwerin,041642,TTVMV
TTC Schönborn,210,PTTV
TTC Schöneck,23052,HeTTV
TTC Sebbeterode-Winterscheid,14043,HeTTV
TTC Seedorf,09037,TTVWH
TTC Seelbach-Schuttertal,24050,SbTTV
TTC Seeth-Ekholt,70763,TTVSH
TTC Seligenstadt,46037,HeTTV
TTC Senden-Höll,15055,TTVWH
TTC Setzingen,15016,TTVWH
TTC Sichertshausen,13050,HeTTV
TTC Siegbach,32060,HeTTV
TTC Siegelsbach,927,BaTTV
TTC Simonswerk Rheda,189001,WTTV
TTC Sindorf,151034,WTTV
TTC Singen,21026,SbTTV
TTC Sinzenich,155036,WTTV
TTC Solingen,144010,WTTV
TTC Solingen-Wald,144018,WTTV
TTC Sondernheim,204,PTTV
TTC Sonthofen,301039,ByTTV
TTC Sonthofen e.V.,310080,ByTTV
TTC Sophia-Jacoba Hückelhoven,143042,WTTV
TTC Spaichingen,09039,TTVWH
TTC Speyer,206,PTTV
TTC Sporke,116051,WTTV
TTC Springe,2194410,TTVN
TTC St. Julian,200,PTTV
TTC St. Leon-Rot 2013 e.V.,346,BaTTV
TTC St. Ottilien 1972,12065,HeTTV
TTC St.Georg Gladbach,003218,TTVR
TTC Staatsforsten,4389710,TTVN
TTC Stadtfeld,72861,TTVSH
TTC Staffort,441,BaTTV
TTC Stahl Senftenberg,3329,TTVB
TTC Stammbach,206078,ByTTV
TTC Staufen,22048,SbTTV
TTC Stein,01060,TTVWH
TTC Stein e.V.,732,BaTTV
TTC Stein-Bockenheim 2014 e.V.,139,RTTV
TTC Steinach,24051,SbTTV
TTC Steinalben,214,PTTV
TTC Steinbach,312082,ByTTV
TTC Steinefrenz,002774,TTVR
TTC Steinfurth,25054,HeTTV
TTC Stockach-Zizenhausen,21012,SbTTV
TTC Stolberg-Vicht,157030,WTTV
TTC Stotzheim,155013,WTTV
TTC Straelen-Wachtendonk,147018,WTTV
TTC Straubing,415076,ByTTV
TTC Streit,101085,ByTTV
TTC Stromberg,004892,TTVR
TTC Strössendorf 1987,205084,ByTTV
TTC Strötzbach,101087,ByTTV
TTC Strücken,2242270,TTVN
TTC Stuttgart,14040,TTVWH
TTC Stöcken,144011,WTTV
TTC Suggental,22049,SbTTV
TTC Sulgen,09040,TTVWH
TTC Sulzbach,404015,ByTTV
TTC Sängerstadt Finsterwalde,3315,TTVB
TTC Südost,4738,BTTV
TTC Südost Erfurt,105007,TTTV
TTC Sülzfeld 08 e.V.,304010,TTTV
TTC Tailfingen,04055,TTVWH
TTC Talling,002521,TTVR
TTC Tannheim,26031,SbTTV
TTC Tenne Steffenberg,13018,HeTTV
TTC Theilheim,103047,ByTTV
TTC Theisau,205087,ByTTV
TTC Thüros Georgenthal,107024,TTTV
TTC Tiefenbach,931,BaTTV
TTC Tiefenbronn,733,BaTTV
TTC Tiefenlauter,205088,ByTTV
TTC Tiengen-Horheim,23028,SbTTV
TTC Topspin Grönegau,4471730,TTVN
TTC Trebgast-Lanzendorf,206085,ByTTV
TTC Trebgast-Neuenmarkt,508042,ByTTV
TTC Triberg,26032,SbTTV
TTC Trierweiler,003142,TTVR
TTC Troisdorf,156023,WTTV
TTC Tuttlingen,09044,TTVWH
TTC Tüddern,159033,WTTV
TTC Uhingen,13026,TTVWH
TTC Union Düsseldorf,141011,WTTV
TTC Union Mülheim,148005,WTTV
TTC Unterbruch,159024,WTTV
TTC Unterkirnach,26033,SbTTV
TTC Unterzettlitz,205094,ByTTV
TTC Urexweiler,438,STTB
TTC Uslar,1119640,TTVN
TTC Vernich,155010,WTTV
TTC Victoria 60 Lübeck,71620,TTVSH
TTC Victoria Härtsfeld 08,10043,TTVWH
TTC Vielbrunn,45030,HeTTV
TTC Viktoria Thönse,2191497,TTVN
TTC Villach,AUT-10345009,Ausland
TTC Villingen,26035,SbTTV
TTC Vinnhorst,2205944,TTVN
TTC Vockenrod,24050,HeTTV
TTC Vockerode,12309,TTVSA
TTC Volkringhausen,115013,WTTV
TTC Volksen,2242320,TTVN
TTC Vöhrenbach,26037,SbTTV
TTC Vöhringen e.V.,09046,TTVWH
TTC Völksen,2194430,TTVN
TTC WNL Losheim am See,345,STTB
TTC Wacker Recklinghausen-Süd,176033,WTTV
TTC Waddens,4509560,TTVN
TTC Wahrenholz,1063080,TTVN
TTC Waldaschaff e.V.,101093,ByTTV
TTC Waldbrunn,103054,ByTTV
TTC Waldheim,2350,STTV
TTC Waldniel,143001,WTTV
TTC Walhorn,157015,WTTV
TTC Wallbach 1955,35037,HeTTV
TTC Wallenfels 1963 e.V.,206086,ByTTV
TTC Wallerfangen,344,STTB
TTC Wallersdorf,415088,ByTTV
TTC Walsdorf 1957,35039,HeTTV
TTC Wanzleben,11449,TTVSA
TTC Warndt Großrosseln,237,STTB
TTC Wegberg,143012,WTTV
TTC Wehingen,09047,TTVWH
TTC Wehr,23029,SbTTV
TTC Wehrden,238,STTB
TTC Weidelbach,32067,HeTTV
TTC Weingarten,443,BaTTV
TTC Weinheim,1117,BaTTV
TTC Weiskirchen,46041,HeTTV
TTC Weiskirchen-Steinberg,346,STTB
TTC Weisweil,22059,SbTTV
TTC Weißenborn,14052,HeTTV
TTC Wellendingen,09049,TTVWH
TTC Wellersen,1119891,TTVN
TTC Welschen-Ennest,116016,WTTV
TTC Wemmetsweiler,439,STTB
TTC Wendelstein e.V.,207112,ByTTV
TTC Wenden,116050,WTTV
TTC Werden 48,145025,WTTV
TTC Werne 98,177017,WTTV
TTC Weser-Diemel,12075,HeTTV
TTC Westfalia Herne,111042,WTTV
TTC Westfalia Wattenscheid,111033,WTTV
TTC Westheim,07075,TTVWH
TTC Wettsaasen 1972,24053,HeTTV
TTC Wettstein Basel,4125,Ausland
TTC Widdern,06009,TTVWH
TTC Wiehl,152008,WTTV
TTC Wiesloch-Baiertal,338,BaTTV
TTC Wiesmoor,4371322,TTVN
TTC Wil-Wädenswil,SUI-232323,Ausland
TTC Willmersreuth e.V.,206089,ByTTV
TTC Willstätt,24054,SbTTV
TTC Windberg,143050,WTTV
TTC Winden,158020,WTTV
TTC Winnen,002468,TTVR
TTC Winnweiler,230,PTTV
TTC Wirges,001569,TTVR
TTC Wispenstein,2215300,TTVN
TTC Wittenweier,24056,SbTTV
TTC Witzighausen,15069,TTVWH
TTC Wißmar,22070,HeTTV
TTC Wohlbach,205101,ByTTV
TTC Wolmirstedt,11451,TTVSA
TTC Worms-Horchheim,432,RTTV
TTC Wuppertal,144051,WTTV
TTC Wurmlingen,09050,TTVWH
TTC Wyhl,22063,SbTTV
TTC Wölpinghausen,2242380,TTVN
TTC Wörrstadt,129,RTTV
TTC Wöschbach,445,BaTTV
TTC Zaberfeld,06067,TTVWH
TTC Zaisenhausen,138,BaTTV
TTC Zehlendorf,4752,BTTV
TTC Zeigerheim,211015,TTTV
TTC Zell,23033,SbTTV
TTC Zell 1980,310105,ByTTV
TTC Zimmern,101100,ByTTV
TTC Zingsheim,155020,WTTV
TTC Zinhain,002507,TTVR
TTC Zugbrücke Grenzau,001367,TTVR
TTC indeland Jülich,158024,WTTV
TTC matec Frickenhausen,05020,TTVWH
TTC rollcom Reutlingen,01049,TTVWH
TTC spinfactory Köln,151048,WTTV
TTC turflon Werl,113007,WTTV
TTC Übach-Palenberg,159030,WTTV
TTC „Viktoria“ Straeten,159025,WTTV
TTC-74 Tettnang,02050,TTVWH
TTC-FW Gestungshausen,205033,ByTTV
TTC-SG Türnich-Brüggen,151014,WTTV
TTC73 Oberderdingen,08060,TTVWH
TTF 03 Rheinstetten,449,BaTTV
TTF 1956 Niederbieber,21041,HeTTV
TTF 68 Wiesloch,339,BaTTV
TTF 81 Schomburg,02049,TTVWH
TTF Althengstett,12003,TTVWH
TTF Altshausen,02002,TTVWH
TTF Arnsgrün,205018,TTTV
TTF Asbacher Land,001961,TTVR
TTF Atting,415005,ByTTV
TTF Bad Honnef,154023,WTTV
TTF Bad Mingolsheim,120,BaTTV
TTF Bad Sobernheim,004826,TTVR
TTF Bad Wörishofen 1955 e.V.,310006,ByTTV
TTF Barmingholten,148041,WTTV
TTF Besseringen,303,STTB
TTF Blaichach-Burgberg,310011,ByTTV
TTF Bönen,112052,WTTV
TTF Dannstadt-Sch'heim,34,PTTV
TTF Dannstadt-Schauernheim,034,PTTV
TTF Dedenbach,003905,TTVR
TTF Eppelborn,406,STTB
TTF Eschelbach-Angelbachtal,909,BaTTV
TTF Falken Krefeld,147017,WTTV
TTF Frankenthal,060,PTTV
TTF Frohnstetten,04017,TTVWH
TTF Füchse Myhl,143013,WTTV
TTF GW Elsdorf,151010,WTTV
TTF Garham e.V.,415022,ByTTV
TTF Großniedesheim,241,PTTV
TTF Gündelbach,08022,TTVWH
TTF Günztal,310030,ByTTV
TTF Hemsbach,1106,BaTTV
TTF Heringen,11041,HeTTV
TTF Hesselhurst,24014,SbTTV
TTF Homburg-Erbach,111,STTB
TTF Hähnlein 1965,42058,HeTTV
TTF Ilmmünster,414033,ByTTV
TTF Ispringen,713,BaTTV
TTF Kappel,24018,SbTTV
TTF Kisslegg,02061,TTVWH
TTF Kleinaspach,11028,TTVWH
TTF Knüll Oberaula,14033,HeTTV
TTF Konz,000327,TTVR
TTF Koslar,158034,WTTV
TTF Kreuzau,158010,WTTV
TTF Laudenbach,07041,TTVWH
TTF Lengsdorf,154003,WTTV
TTF Liebherr Ochsenhausen,04029,TTVWH
TTF Lucherberg,158013,WTTV
TTF Lünen,177025,WTTV
TTF Maxdorf,152,PTTV
TTF Medizin Mühlhausen e.V.,109016,TTTV
TTF Merzig,318,STTB
TTF Neckar-Schönbuch,01048,TTVWH
TTF Neckarhausen,05038,TTVWH
TTF Neckartenzlingen,05069,TTVWH
TTF Neuhausen-F.,05041,TTVWH
TTF Neukirchen,147035,WTTV
TTF Nörvenich-Eschweiler ü. Feld,158015,WTTV
TTF Obergrombach,123,BaTTV
TTF Oberkirch,24032,SbTTV
TTF Oberwesterwald,009005,TTVR
TTF Oberzeuzheim,33056,HeTTV
TTF Oranien Frohnhausen,32027,HeTTV
TTF Ottersdorf,25026,SbTTV
TTF Panneklöpper Olpe,116030,WTTV
TTF Pforzheim,729,BaTTV
TTF Primstal,426,STTB
TTF Rastatt,25029,SbTTV
TTF Remagen,001608,TTVR
TTF Rhenania Königshof,147022,WTTV
TTF Riesa,2219,STTV
TTF Rockenhausen,189,PTTV
TTF Ruit,129,BaTTV
TTF Röthenbach e.V.,208056,ByTTV
TTF Saarhölzbach,331,STTB
TTF Scheuern,442,STTB
TTF Schmetz Herzogenrath,159009,WTTV
TTF Schwanau-Meißenheim,24058,SbTTV
TTF Schwandorf e.V.,208061,ByTTV
TTF Schwarz-Weiß Spöck,439,BaTTV
TTF Schwelm,144029,WTTV
TTF Schönaich,03026,TTVWH
TTF Stendal,12228,TTVSA
TTF Sterkrade,148024,WTTV
TTF Stetternich,158025,WTTV
TTF Stühlingen,26028,SbTTV
TTF Tholey,434,STTB
TTF Unteres Zusamtal 2001 e.V.,309094,ByTTV
TTF Wahn-Grengel,153012,WTTV
TTF Weisweiler-Wenau,158019,WTTV
TTF Weißwasser,1236,STTV
TTF Wetter-Herdecke,114030,WTTV
TTF Winnekendonk,146019,WTTV
TTF Wüstenrot,06064,TTVWH
TTF Ötisheim-Erlenbach,08063,TTVWH
TTFC Bischofsdhron,000851,TTVR
TTFC Dürbheim,09011,TTVWH
TTFC Waldrohrbach,223,PTTV
TTG 1947 Walldorf,335,BaTTV
TTG 1966 Achern,25001,SbTTV
TTG 1972 Horbach,23026,HeTTV
TTG 2007 Kämpfelbach e.V.,741,BaTTV
TTG 207,1160,HTTV
TTG 207 Ahrensburg-Großhansdorf,1160,HaTTV
TTG 64 Boxberg,1203,STTV
TTG Asphaltbau Bleiloch,208011,TTTV
TTG Augst,000493,TTVR
TTG Bad Kreuznach,009007,TTVR
TTG Bad Nauheim,25003,HeTTV
TTG Badem-Dudeldorf,009019,TTVR
TTG Beelen,172039,WTTV
TTG Berzdorf,151021,WTTV
TTG Bettingen-Oberweis-Utscheid,009018,TTVR
TTG Bexbach,103,STTB
TTG Biebergemünd 1956,23003,HeTTV
TTG Biebernheim-Niederburg,009010,TTVR
TTG Bingen-Münster-Sarmsheim,240,RTTV
TTG Birkenau,1119,BaTTV
TTG Bischweier,25007,SbTTV
TTG Bollenbach-Weierbach,009024,TTVR
TTG Bonsweiher,41058,HeTTV
TTG Bottrop 75,176046,WTTV
TTG Brensbach 1975,45005,HeTTV
TTG Brieselang,2221,TTVB
TTG Brieselang 2002,2221,TTVB
TTG Bruchmühl.-Miesau,26,PTTV
TTG Bruchmühlbach-Miesau,026,PTTV
TTG Büdingen-Lorbach 2007,25063,HeTTV
TTG Büßfeld 1974,24009,HeTTV
TTG DJK Rheinland Hamborn,148009,WTTV
TTG Daun-Dockweiler-Gerolstein,009015,TTVR
TTG Dillingen,310,STTB
TTG Duwo-Lemsahl,0320,HaTTV
TTG Dünsen-Harpstedt-Ippener,4452280,TTVN
TTG EK Oftersheim,810,BaTTV
TTG Eberstadt- Muschenheim,22047,HeTTV
TTG Ehrenbreitstein-Niederberg,001186,TTVR
TTG Einbeck,1113000,TTVN
TTG Ford-DJK 49 Saarlouis,332,STTB
TTG Fremersdorf-Gerlfangen,311,STTB
TTG Furtwangen - Schönenbach,26007,SbTTV
TTG GR Trier-Zewen,009023,TTVR
TTG Gambach-Griedel,25027,HeTTV
TTG Ganacker-Pilsting,415021,ByTTV
TTG Gerderath-Gerderhahn,143032,WTTV
TTG Gerolstein-Daun,009020,TTVR
TTG Gevenich-Gereonsweiler,159031,WTTV
TTG Hachenburg-Müschenbach,000209,TTVR
TTG Hanstedt-Wellendorf,3345450,TTVN
TTG Hargesheim-Roxheim,009006,TTVR
TTG Heiligenwald,119,STTB
TTG Hinsbeck-Leuth,143008,WTTV
TTG Holz-Wahlschied,411,STTB
TTG Hundheim-Bell,009004,TTVR
TTG Huttenheim,114,BaTTV
TTG Hönnersum,2213620,TTVN
TTG Ikenhausen,183005,WTTV
TTG Jade,4506500,TTVN
TTG Kalenborn-Altenahr,001574,TTVR
TTG Kierspe,115006,WTTV
TTG Kirtorf-Ermenrod,24056,HeTTV
TTG Kleinsteinbach-Singen,742,BaTTV
TTG Klüt,184010,WTTV
TTG Kottenheim-Bell,009012,TTVR
TTG Kroppach-Müschenbach,009025,TTVR
TTG Königsbach-Stein,739,BaTTV
TTG Langenfeld,141006,WTTV
TTG Langenich,151033,WTTV
TTG Lautzenhausen-Büchenbeuren,001066,TTVR
TTG Lemwerder-Warfleth,4509640,TTVN
TTG Lenzkirch-kappel,26014,SbTTV
TTG Leonberg-Eltingen,03037,TTVWH
TTG Lindheim,25034,HeTTV
TTG Linzer-Höhe,004221,TTVR
TTG Lühe,3333700,TTVN
TTG Mandelbachtal,134,STTB
TTG Marbach-Rielingshausen,08049,TTVWH
TTG Marbach-Rietheim,26016,SbTTV
TTG Margretenhaun-Künzell,21058,HeTTV
TTG Marpingen-Alsweiler,417,STTB
TTG Menden e.V.,114034,WTTV
TTG Morschen-Heina,14028,HeTTV
TTG Moseltal,000331,TTVR
TTG Mußbach,160,PTTV
TTG Mücke,24059,HeTTV
TTG Mündersbach-Höchstenbach,009013,TTVR
TTG Neckarbischofsheim,920,BaTTV
TTG Netphen,116012,WTTV
TTG Nettetal,009011,TTVR
TTG Neunkirchen,129,STTB
TTG Neustadt-Wildenheid,205061,ByTTV
TTG Niederkassel 1958,156009,WTTV
TTG Nord Holtriem,4522700,TTVN
TTG Ober-Mörlen,25045,HeTTV
TTG Oberthal,424,STTB
TTG Ottrau-Berfa 2013,14062,HeTTV
TTG Pellenz,009016,TTVR
TTG Phoenix Straubing,415077,ByTTV
TTG Plettenberg-Oestertal,115019,WTTV
TTG Potsdam,2406,TTVB
TTG Quirnbach-Glanm'wl.,182,PTTV
TTG RS Hoengen,159032,WTTV
TTG Rellingen-Egenbüttel,1040,HaTTV
TTG Rohrbach-St. Ingbert,137,STTB
TTG Rosendahl,175006,WTTV
TTG Ruppertenrod-Ober-Ohmen,24057,HeTTV
TTG SMS Dahlbruch,116005,WTTV
TTG Sattenhausen-Wöllmarshausen,1084220,TTVN
TTG Schadenbach,24044,HeTTV
TTG Schweppenhausen-Guldental,009008,TTVR
TTG Schwirzheim-Schüller-Kerschenbach,009022,TTVR
TTG Schüller-Kerschenbach,009017,TTVR
TTG Sigmaringen-Laiz,04053,TTVWH
TTG Sonnenbühl,01059,TTVWH
TTG Spöck,474,BaTTV
TTG St. Augustin,156012,WTTV
TTG Störmede-Langeneicke,113053,WTTV
TTG Stühlingen-weizen,26029,SbTTV
TTG Südstormarn,0965,HaTTV
TTG Süssen,13024,TTVWH
TTG Topspin Hanau e.V.,23021,HeTTV
TTG Torney-Engers,001626,TTVR
TTG Ulm,24052,SbTTV
TTG Unterfeldhaus-Millrath,141064,WTTV
TTG Unterreichenbach-Dennjächt,12041,TTVWH
TTG Vallendar-Urbar,009014,TTVR
TTG Versmold,181023,WTTV
TTG Villingendorf,09045,TTVWH
TTG Vogelsang,151047,WTTV
TTG Vogelsberg 2015 e.V.,24063,HeTTV
TTG Vorhalle-Polizei Hagen,114017,WTTV
TTG Waldalgesheim-Daxweiler,009009,TTVR
TTG Wattenscheid,111036,WTTV
TTG Weitmar,111013,WTTV
TTG Werbeln,334,STTB
TTG Willmenrod-Langenhahn,009021,TTVR
TTG Windheim-Neuenknick,186020,WTTV
TTG Winningen-Güls,000767,TTVR
TTG Witterschlick,154021,WTTV
TTG Wustweiler-Uchtelfangen,441,STTB
TTG Wössingen,736,BaTTV
TTG Zinnau,009002,TTVR
TTG Zorge-Wieda,1125500,TTVN
TTG im MSF Idstedt,71619,TTVSH
TTG Ötigheim,25024,SbTTV
TTG-ESV Pforzheim-Haidach,730,BaTTV
TTIG Gochsheim,109,BaTTV
TTK Anröchte,113040,WTTV
TTK Gittelde-Teichhütte,1124850,TTVN
TTK Großburgwedel,2191458,TTVN
TTR 2000 Diefenbach,08008,TTVWH
TTS Borsum,2211200,TTVN
TTS Detmold,184006,WTTV
TTS Duisburg,148027,WTTV
TTS Gottmadingen,21010,SbTTV
TTSB Aistaig,09002,TTVWH
TTSC 09 Delmenhorst (neu dazu),4394610,TTVN
TTSC Kümmersbruck,208034,ByTTV
TTSC Mülheim 71,148008,WTTV
TTSC Warmisried,310096,ByTTV
TTSF Glehn,142014,WTTV
TTSF Hohberg,24015,SbTTV
TTSG 76 Wittlich,001371,TTVR
TTSG Biebertal,22071,HeTTV
TTSG Blau Gold - HuSV,0235,HaTTV
TTSG Braubach-Kehlbach,000050,TTVR
TTSG DJK-HSV Bocklemünd,151041,WTTV
TTSG Erder,184003,WTTV
TTSG Esterau,001308,TTVR
TTSG Gunningen,09018,TTVWH
TTSG Hennweiler-Heimweiler,004007,TTVR
TTSG Ittlingen-Kirchardt,940,BaTTV
TTSG Ittlingen-Reihen,946,BaTTV
TTSG Katzwinkel-Honigsessen,000814,TTVR
TTSG Kempenich-Spessart,000313,TTVR
TTSG Lauscha-Steinach,307004,TTTV
TTSG Lautzenbrücken-Norken,010006,TTVR
TTSG Leinetal,3326700,TTVN
TTSG Limes (Pohl-Singhofen),002389,TTVR
TTSG Löhne,182010,WTTV
TTSG Lüdenscheid,115004,WTTV
TTSG Michendorf,2407,TTVB
TTSG Möckenlohe-Pietenfeld,414059,ByTTV
TTSG Niederhausen-Norheim,001309,TTVR
TTSG Oberreidenbach-Sien,001195,TTVR
TTSG Prümtal,002319,TTVR
TTSG Rietberg-Neuenkirchen,189002,WTTV
TTSG Schmölln-Thonhausen,201019,TTTV
TTSG Urania-Bramfeld,1225,HaTTV
TTSG Uslar-Wiensen,1119650,TTVN
TTSG Verden,3354600,TTVN
TTSG Waxweiler-Philippsweiler,004031,TTVR
TTSG Wennigsen,2195000,TTVN
TTSG Wissmannsdorf-Rittersdorf,001776,TTVR
TTSG-Sinsheim-Zuzenhausen,947,BaTTV
TTSV 1950 Chemnitz,4104,STTV
TTSV 90 Neubrandenburg,711249,TTVMV
TTSV Anklam,750022,TTVMV
TTSV Aufbau Jatznick,751654,TTVMV
TTSV Blau-Weiß Hagenwerder,1213,STTV
TTSV Blau-Weiß Hagenwerder 1990,1213,STTV
TTSV Delmenhorst,4391300,TTVN
TTSV Demminer Hanseat,520105,TTVMV
TTSV Groß Ammensleben 1995,11421,TTVSA
TTSV Groß Krams,760251,TTVMV
TTSV Grün-Weiß Immelborn e.V,301005,TTTV
TTSV Handwerk Tannenberg 1947,4254,STTV
TTSV Herbsleben,109035,TTTV
TTSV Kenzingen,22034,SbTTV
TTSV Kirschau-Sohland,1125,STTV
TTSV Limbach-Oberfrohna,4119,STTV
TTSV Mielenhausen,1082680,TTVN
TTSV Mönchweiler,26018,SbTTV
TTSV Ostritz 1991,1227,STTV
TTSV Saarlouis-Fraulautern,335,STTB
TTSV Schloß Holte-Sende,189014,WTTV
TTSV Schneeheide 05,3325650,TTVN
TTSV Zwönitz,4261,STTV
TTSV-DJK Bous,306,STTB
TTT Nord Garbsen,2191664,TTVN
TTU Bad Oeynhausen,186006,WTTV
TTV 02 Hasselroth,23065,HeTTV
TTV 03 Demmin,712422,TTVMV
TTV 04 Trusetal-Brotterode e.V.,304026,TTTV
TTV 06 Aulatal,11042,HeTTV
TTV 07 Ballweiler,147,STTB
TTV 09 Altenbrunslar-Wolfershausen,14061,HeTTV
TTV 1948 Hohndorf,4228,STTV
TTV 1948 Oederan,2343,STTV
TTV 1951-66 Stadtallendorf,13052,HeTTV
TTV 1960 Selters,25053,HeTTV
TTV 1967 Weißenbach,16043,HeTTV
TTV 1970 Dreis,003073,TTVR
TTV 1970 Neuerode,16023,HeTTV
TTV 1972 Schwarzenborn,13048,HeTTV
TTV 1976 Kaltensundheim e.V.,304003,TTTV
TTV 1976 Schröck,13047,HeTTV
TTV 1977 Nieder-Mockstadt,25039,HeTTV
TTV 1979 Heimertshausen,24021,HeTTV
TTV 1979 Tirpersdorf,4335,STTV
TTV 1980 Beratzhausen,413008,ByTTV
TTV 1984 Erlbach,4308,STTV
TTV 1985 Bellnhausen,13005,HeTTV
TTV 1990 Wurzen,3126,STTV
TTV 1994 Korbach,15029,HeTTV
TTV 2011 Menteroda e.V.,109047,TTTV
TTV 2015 Seelze,2193893,TTVN
TTV 45 Altenkunstadt 1997,205001,ByTTV
TTV 48 Schmalkalden e.V.,304023,TTTV
TTV 55 Mockrehna,3309,STTV
TTV 59 Bergisch-Gladbach,153041,WTTV
TTV 73 Großenhain,2205,STTV
TTV 74 Hilfarth,143043,WTTV
TTV 79 Eschwege,16009,HeTTV
TTV 90 Bischofswerda,1106,STTV
TTV 90 Klettenberg,110015,TTTV
TTV 91 Neustadt,2415,STTV
TTV 91 Strausberg,1400,TTVB
TTV 92 Templin,1003,TTVB
TTV 96 Grimma,3115,STTV
TTV 97 Kamenz,1123,STTV
TTV Albersweiler,1,PTTV
TTV Alexandria Höhn,004640,TTVR
TTV Altenstein e.V.,301003,TTTV
TTV Altfinnentrop,116049,WTTV
TTV Amtsberg 96,4103,STTV
TTV Andernach,004314,TTVR
TTV Anselfingen,21013,SbTTV
TTV Au am Rhein,25002,SbTTV
TTV Auerbach,4302,STTV
TTV Auerhammer,4204,STTV
TTV BMR Töpchin,3117,TTVB
TTV BW Kalkar-Niedermörmter,146026,WTTV
TTV BW Lüftelberg,154044,WTTV
TTV BW Silixen,184042,WTTV
TTV Bad Ems,001670,TTVR
TTV Badem,002273,TTVR
TTV Barleben 09,11404,TTVSA
TTV Basberg,002293,TTVR
TTV Bau 1974 Stralsund,730850,TTVMV
TTV Bermbach 54,304019,TTTV
TTV Bernburg 08,12125,TTVSA
TTV Berschweiler,401,STTB
TTV Bilfingen e.V.,743,BaTTV
